# index    column     row     hvBot
796       20         3          910.00  
797       20         2          910.00  
798       20         1          910.00  
799       20         0          910.00  
800       19         39         910.00  
801       19         38         910.00  
802       19         37         910.00  
803       19         36         910.00  
804       19         35         910.00  
805       19         34         910.00  
806       19         33         910.00  
807       19         32         910.00  
808       19         31         910.00  
809       19         30         910.00  
810       19         29         910.00  
811       19         28         910.00  
812       19         27         910.00  
813       19         26         910.00  
814       19         25         910.00  
815       19         24         910.00  
816       19         23         910.00  
817       19         22         910.00  
818       19         21         910.00  
819       19         20         910.00  
820       19         19         910.00  
821       19         18         910.00  
822       19         17         910.00  
823       19         16         910.00  
824       19         15         910.00  
825       19         14         910.00  
826       19         13         910.00  
827       19         12         910.00  
828       19         11         910.00  
829       19         10         910.00  
830       19         9          910.00  
831       19         8          910.00  
832       19         7          910.00  
833       19         6          910.00  
834       19         5          910.00  
835       19         4          910.00  
836       19         3          910.00  
837       19         2          910.00  
838       19         1          910.00  
839       19         0          910.00  
840       18         39         910.00  
841       18         38         910.00  
842       18         37         910.00  
843       18         36         910.00  
844       18         35         910.00  
845       18         34         910.00  
846       18         33         910.00  
847       18         32         910.00  
848       18         31         910.00  
849       18         30         910.00  
850       18         29         910.00  
851       18         28         910.00  
852       18         27         910.00  
853       18         26         910.00  
854       18         25         910.00  
855       18         24         910.00  
856       18         23         910.00  
857       18         22         910.00  
858       18         21         910.00  
859       18         20         910.00  
860       18         19         910.00  
861       18         18         910.00  
862       18         17         910.00  
863       18         16         910.00  
864       18         15         910.00  
865       18         14         910.00  
866       18         13         910.00  
867       18         12         910.00  
868       18         11         910.00  
869       18         10         910.00  
870       18         9          910.00  
871       18         8          910.00  
872       18         7          910.00  
873       18         6          910.00  
874       18         5          910.00  
875       18         4          910.00  
876       18         3          910.00  
877       18         2          910.00  
878       18         1          910.00  
879       18         0          910.00  
880       17         39         910.00  
881       17         38         910.00  
882       17         37         910.00  
883       17         36         910.00  
884       17         35         910.00  
885       17         34         910.00  
886       17         33         910.00  
887       17         32         910.00  
888       17         31         910.00  
889       17         30         910.00  
890       17         29         910.00  
891       17         28         910.00  
892       17         27         910.00  
893       17         26         910.00  
894       17         25         910.00  
895       17         24         910.00  
896       17         23         910.00  
897       17         22         910.00  
898       17         21         910.00  
899       17         20         910.00  
900       17         19         910.00  
901       17         18         910.00  
902       17         17         910.00  
903       17         16         910.00  
904       17         15         910.00  
905       17         14         910.00  
906       17         13         910.00  
907       17         12         910.00  
908       17         11         910.00  
909       17         10         910.00  
910       17         9          910.00  
911       17         8          910.00  
912       17         7          910.00  
913       17         6          910.00  
914       17         5          910.00  
915       17         4          910.00  
916       17         3          910.00  
917       17         2          910.00  
918       17         1          910.00  
919       17         0          910.00  
920       16         39         910.00  
921       16         38         910.00  
922       16         37         910.00  
923       16         36         910.00  
924       16         35         910.00  
925       16         34         910.00  
926       16         33         910.00  
927       16         32         910.00  
928       16         31         910.00  
929       16         30         910.00  
930       16         29         910.00  
931       16         28         910.00  
932       16         27         910.00  
933       16         26         910.00  
934       16         25         910.00  
935       16         24         910.00  
936       16         23         910.00  
937       16         22         910.00  
938       16         21         910.00  
939       16         20         910.00  
940       16         19         910.00  
941       16         18         910.00  
942       16         17         910.00  
943       16         16         910.00  
944       16         15         910.00  
945       16         14         910.00  
946       16         13         910.00  
947       16         12         910.00  
948       16         11         910.00  
949       16         10         910.00  
950       16         9          910.00  
951       16         8          910.00  
952       16         7          910.00  
953       16         6          910.00  
954       16         5          910.00  
955       16         4          910.00  
956       16         3          910.00  
957       16         2          910.00  
958       16         1          910.00  
959       16         0          910.00  
960       15         39         910.00  
961       15         38         910.00  
962       15         37         910.00  
963       15         36         910.00  
964       15         35         910.00  
965       15         34         910.00  
966       15         33         910.00  
967       15         32         910.00  
968       15         31         910.00  
969       15         30         910.00  
970       15         29         910.00  
971       15         28         910.00  
972       15         27         910.00  
973       15         26         910.00  
974       15         25         910.00  
975       15         24         910.00  
976       15         23         910.00  
977       15         22         910.00  
978       15         21         910.00  
979       15         20         910.00  
980       15         19         910.00  
981       15         18         910.00  
982       15         17         910.00  
983       15         16         910.00  
984       15         15         910.00  
985       15         14         910.00  
986       15         13         910.00  
987       15         12         910.00  
988       15         11         910.00  
989       15         10         910.00  
990       15         9          910.00  
991       15         8          910.00  
992       15         7          910.00  
993       15         6          910.00  
994       15         5          910.00  
995       15         4          910.00  
996       15         3          910.00  
997       15         2          910.00  
998       15         1          910.00  
999       15         0          910.00  
1000      14         39         910.00  
1001      14         38         910.00  
1002      14         37         910.00  
1003      14         36         910.00  
1004      14         35         910.00  
1005      14         34         910.00  
1006      14         33         910.00  
1007      14         32         910.00  
1008      14         31         910.00  
1009      14         30         910.00  
1010      14         29         910.00  
1011      14         28         910.00  
1012      14         27         910.00  
1013      14         26         910.00  
1014      14         25         910.00  
1015      14         24         910.00  
1016      14         23         910.00  
1017      14         22         910.00  
1018      14         21         910.00  
1019      14         20         910.00  
1020      14         19         910.00  
1021      14         18         910.00  
1022      14         17         910.00  
1023      14         16         910.00  
1024      14         15         910.00  
1025      14         14         910.00  
1026      14         13         910.00  
1027      14         12         910.00  
1028      14         11         910.00  
1029      14         10         910.00  
1030      14         9          910.00  
1031      14         8          910.00  
1032      14         7          910.00  
1033      14         6          910.00  
1034      14         5          910.00  
1035      14         4          910.00  
1036      14         3          910.00  
1037      14         2          910.00  
1038      14         1          910.00  
1039      14         0          910.00  
1040      13         39         910.00  
1041      13         38         910.00  
1042      13         37         910.00  
1043      13         36         910.00  
1044      13         35         910.00  
1045      13         34         910.00  
1046      13         33         910.00  
1047      13         32         910.00  
1048      13         31         910.00  
1049      13         30         910.00  
1050      13         29         910.00  
1051      13         28         910.00  
1052      13         27         910.00  
1053      13         26         910.00  
1054      13         25         910.00  
1055      13         24         910.00  
1056      13         23         910.00  
1057      13         22         910.00  
1058      13         21         910.00  
1059      13         20         910.00  
1060      13         19         910.00  
1061      13         18         910.00  
1062      13         17         910.00  
1063      13         16         910.00  
1064      13         15         910.00  
1065      13         14         910.00  
1066      13         13         910.00  
1067      13         12         910.00  
1068      13         11         910.00  
1069      13         10         910.00  
1070      13         9          910.00  
1071      13         8          910.00  
1072      13         7          910.00  
1073      13         6          910.00  
1074      13         5          910.00  
1075      13         4          910.00  
1076      13         3          910.00  
1077      13         2          910.00  
1078      13         1          910.00  
1079      13         0          910.00  
1080      12         39         910.00  
1081      12         38         910.00  
1082      12         37         910.00  
1083      12         36         910.00  
1084      12         35         910.00  
1085      12         34         910.00  
1086      12         33         910.00  
1087      12         32         910.00  
1088      12         31         910.00  
1089      12         30         910.00  
1090      12         29         910.00  
1091      12         28         910.00  
1092      12         27         910.00  
1093      12         26         910.00  
1094      12         25         910.00  
1095      12         24         910.00  
1096      12         23         910.00  
1097      12         22         910.00  
1098      12         21         910.00  
1099      12         20         910.00  
1100      12         19         910.00  
1101      12         18         910.00  
1102      12         17         910.00  
1103      12         16         910.00  
1104      12         15         910.00  
1105      12         14         910.00  
1106      12         13         910.00  
1107      12         12         910.00  
1108      12         11         910.00  
1109      12         10         910.00  
1110      12         9          910.00  
1111      12         8          910.00  
1112      12         7          910.00  
1113      12         6          910.00  
1114      12         5          910.00  
1115      12         4          910.00  
1116      12         3          910.00  
1117      12         2          910.00  
1118      12         1          910.00  
1119      12         0          910.00  
1120      11         39         910.00  
1121      11         38         910.00  
1122      11         37         910.00  
1123      11         36         910.00  
1124      11         35         910.00  
1125      11         34         910.00  
1126      11         33         910.00  
1127      11         32         910.00  
1128      11         31         910.00  
1129      11         30         910.00  
1130      11         29         910.00  
1131      11         28         910.00  
1132      11         27         910.00  
1133      11         26         910.00  
1134      11         25         910.00  
1135      11         24         910.00  
1136      11         23         910.00  
1137      11         22         910.00  
1138      11         21         910.00  
1139      11         20         910.00  
1140      11         19         910.00  
1141      11         18         910.00  
1142      11         17         910.00  
1143      11         16         910.00  
1144      11         15         910.00  
1145      11         14         910.00  
1146      11         13         910.00  
1147      11         12         910.00  
1148      11         11         910.00  
1149      11         10         910.00  
1150      11         9          910.00  
1151      11         8          910.00  
1152      11         7          910.00  
1153      11         6          910.00  
1154      11         5          910.00  
1155      11         4          910.00  
1156      11         3          910.00  
1157      11         2          910.00  
1158      11         1          910.00  
1159      11         0          910.00  
1160      10         39         910.00  
1161      10         38         910.00  
1162      10         37         910.00  
1163      10         36         910.00  
1164      10         35         910.00  
1165      10         34         910.00  
1166      10         33         910.00  
1167      10         32         910.00  
1168      10         31         910.00  
1169      10         30         910.00  
1170      10         29         910.00  
1171      10         28         910.00  
1172      10         27         910.00  
1173      10         26         910.00  
1174      10         25         910.00  
1175      10         24         910.00  
1176      10         23         910.00  
1177      10         22         910.00  
1178      10         21         910.00  
1179      10         20         910.00  
1180      10         19         910.00  
1181      10         18         910.00  
1182      10         17         910.00  
1183      10         16         910.00  
1184      10         15         910.00  
1185      10         14         910.00  
1186      10         13         910.00  
1187      10         12         910.00  
1188      10         11         910.00  
1189      10         10         910.00  
1190      10         9          910.00  
1191      10         8          910.00  
1192      10         7          910.00  
1193      10         6          910.00  
1194      10         5          910.00  
1195      10         4          910.00  
1196      10         3          910.00  
1197      10         2          910.00  
1198      10         1          910.00  
1199      10         0          910.00  
1200      9          39         910.00  
1201      9          38         910.00  
1202      9          37         910.00  
1203      9          36         910.00  
1204      9          35         910.00  
1205      9          34         910.00  
1206      9          33         910.00  
1207      9          32         910.00  
1208      9          31         910.00  
1209      9          30         910.00  
1210      9          29         910.00  
1211      9          28         910.00  
1212      9          27         910.00  
1213      9          26         910.00  
1214      9          25         910.00  
1215      9          24         910.00  
1216      9          23         910.00  
1217      9          22         910.00  
1218      9          21         910.00  
1219      9          20         910.00  
1220      9          19         910.00  
1221      9          18         910.00  
1222      9          17         910.00  
1223      9          16         910.00  
1224      9          15         910.00  
1225      9          14         910.00  
1226      9          13         910.00  
1227      9          12         910.00  
1228      9          11         910.00  
1229      9          10         910.00  
1230      9          9          910.00  
1231      9          8          910.00  
1232      9          7          910.00  
1233      9          6          910.00  
1234      9          5          910.00  
1235      9          4          910.00  
1236      9          3          910.00  
1237      9          2          910.00  
1238      9          1          910.00  
1239      9          0          910.00  
1240      8          39         910.00  
1241      8          38         910.00  
1242      8          37         910.00  
1243      8          36         910.00  
1244      8          35         910.00  
1245      8          34         910.00  
